report_date,net
2009-01-13,137758.0
2009-01-20,137015.0
2009-01-27,152520.0
2009-02-03,168103.0
2009-02-10,177213.0
2009-02-17,184095.0
2009-02-24,178590.0
2009-03-03,172476.0
2009-03-10,155554.0
2009-03-17,163067.0
2009-03-24,166118.0
2009-03-31,168224.0
2009-04-07,137473.0
2009-04-14,140253.0
2009-04-21,133364.0
2009-04-28,140132.0
2009-05-05,142048.0
2009-05-12,155880.0
2009-05-19,170872.0
2009-05-26,189924.0
2009-06-02,204883.0
2009-06-09,201359.0
2009-06-16,183104.0
2009-06-23,170956.0
2009-06-30,169735.0
2009-07-07,171061.0
2009-07-14,160298.0
2009-07-21,181060.0
2009-07-28,176859.0
2009-08-04,204175.0
2009-08-11,197740.0
2009-08-18,181457.0
2009-08-25,189610.0
2009-09-01,192022.0
2009-09-08,241986.0
2009-09-15,255183.0
2009-09-22,255525.0
2009-09-29,242494.0
2009-10-06,259489.0
2009-10-13,280626.0
2009-10-20,278354.0
2009-10-27,265026.0
2009-11-03,271564.0
2009-11-09,272807.0
2009-11-17,270765.0
2009-11-24,273552.0
2009-12-01,272417.0
2009-12-08,264775.0
2009-12-15,267967.0
2009-12-22,249339.0
2009-12-29,241946.0
2010-01-05,242408.0
2010-01-12,248360.0
2010-01-19,241615.0
2010-01-26,222930.0
2010-02-02,222282.0
2010-02-09,188645.0
2010-02-16,193345.0
2010-02-23,211821.0
2010-03-02,222905.0
2010-03-09,223637.0
2010-03-16,217280.0
2010-03-23,198228.0
2010-03-30,186784.0
2010-04-06,223852.0
2010-04-13,247279.0
2010-04-20,234578.0
2010-04-27,251445.0
2010-05-04,260991.0
2010-05-11,276309.0
2010-05-18,274769.0
2010-05-25,253330.0
2010-06-01,256195.0
2010-06-08,263468.0
2010-06-15,265983.0
2010-06-22,274202.0
2010-06-29,273023.0
2010-07-06,231381.0
2010-07-13,231972.0
2010-07-20,198814.0
2010-07-27,202730.0
2010-08-03,201556.0
2010-08-10,207964.0
2010-08-17,226964.0
2010-08-24,245456.0
2010-08-31,260913.0
2010-09-07,264633.0
2010-09-14,271988.0
2010-09-21,272286.0
2010-09-28,280380.0
2010-10-05,283462.0
2010-10-12,282254.0
2010-10-19,275916.0
2010-10-26,259469.0
2010-11-02,253538.0
2010-11-09,267301.0
2010-11-16,239351.0
2010-11-23,237243.0
2010-11-30,244799.0
2010-12-07,251428.0
2010-12-14,241424.0
2010-12-21,229900.0
2010-12-28,237680.0
2011-01-04,224723.0
2011-01-11,201886.0
2011-01-18,189434.0
2011-01-25,175828.0
2011-02-01,170706.0
2011-02-08,191281.0
2011-02-15,199425.0
2011-02-22,213250.0
2011-03-01,230325.0
2011-03-08,226073.0
2011-03-15,205615.0
2011-03-22,210535.0
2011-03-29,213983.0
2011-04-05,230758.0
2011-04-12,228893.0
2011-04-19,251710.0
2011-04-26,238311.0
2011-05-03,236503.0
2011-05-10,212964.0
2011-05-17,194980.0
2011-05-24,213515.0
2011-05-31,222984.0
2011-06-07,231293.0
2011-06-14,221852.0
2011-06-21,238788.0
2011-06-28,194557.0
2011-07-05,187123.0
2011-07-12,236193.0
2011-07-19,263063.0
2011-07-26,269489.0
2011-08-02,289250.0
2011-08-09,259183.0
2011-08-16,257914.0
2011-08-23,247969.0
2011-08-30,232638.0
2011-09-06,241504.0
2011-09-13,224728.0
2011-09-20,203032.0
2011-09-27,158754.0
2011-10-04,162314.0
2011-10-11,168022.0
