report_date,net
2012-11-27,-21910.0
2012-12-04,-21045.0
2012-12-11,-18699.0
2012-12-18,-21107.0
2012-12-24,-21566.0
2012-12-31,-20214.0
2013-01-08,-18985.0
2013-01-15,-9079.0
2013-01-22,-8212.0
2013-01-29,-8405.0
2013-02-05,-15057.0
2013-02-12,-23368.0
2013-02-19,-26257.0
2013-02-26,-20650.0
2013-03-05,-21308.0
2013-03-12,-21277.0
2013-03-19,-26614.0
2013-03-26,-26361.0
2013-04-02,-23373.0
2013-04-09,-21074.0
2013-04-16,-22783.0
2013-04-23,-14768.0
2013-04-30,-17963.0
2013-05-07,-7699.0
2013-05-14,1577.0
2013-05-21,-9276.0
2013-05-28,-19271.0
2013-06-04,-20914.0
2013-06-11,-21134.0
2013-06-18,-24674.0
2013-06-25,-23882.0
2013-07-02,-19581.0
2013-07-09,-20586.0
2013-07-16,-16644.0
2013-07-23,-10587.0
2013-07-30,-9426.0
2013-08-06,-16376.0
2013-08-13,-13876.0
2013-08-20,-14133.0
2013-08-27,-19114.0
2013-09-03,-19098.0
2013-09-10,-19879.0
2013-09-17,-21112.0
2013-09-24,-19274.0
2013-10-01,-19609.0
2013-10-08,-18316.0
2013-10-15,-13666.0
2013-10-22,-18238.0
2013-10-29,-23180.0
2013-11-05,-26596.0
2013-11-12,-23696.0
2013-11-19,-19001.0
2013-11-26,-16694.0
2013-12-03,-14108.0
2013-12-10,-15247.0
2013-12-17,-7936.0
2013-12-24,-2986.0
2013-12-31,-3970.0
2014-01-07,1185.0
2014-01-14,4843.0
2014-01-21,2338.0
2014-01-28,-917.0
2014-02-04,12942.0
2014-02-11,21985.0
2014-02-18,30937.0
2014-02-25,34569.0
2014-03-04,34650.0
2014-03-11,38015.0
2014-03-18,44565.0
2014-03-25,45014.0
2014-04-01,42232.0
2014-04-08,40458.0
2014-04-15,41474.0
2014-04-22,42207.0
2014-04-29,44639.0
2014-05-06,44871.0
2014-05-13,41899.0
2014-05-20,43264.0
2014-05-27,41577.0
2014-06-03,40561.0
2014-06-10,40342.0
2014-06-17,40871.0
2014-06-24,41838.0
2014-07-01,40411.0
2014-07-08,39842.0
2014-07-15,33814.0
2014-07-22,35772.0
2014-07-29,41230.0
2014-08-05,45076.0
2014-08-12,43798.0
2014-08-19,45229.0
2014-08-26,46779.0
2014-09-02,48807.0
2014-09-09,47598.0
2014-09-16,40782.0
2014-09-23,36651.0
2014-09-30,40918.0
2014-10-07,45953.0
2014-10-14,51820.0
2014-10-21,50743.0
2014-10-28,45272.0
2014-11-04,42122.0
2014-11-11,40878.0
2014-11-18,43447.0
2014-11-25,48244.0
2014-12-02,44063.0
2014-12-09,36494.0
2014-12-16,34650.0
2014-12-23,30648.0
2014-12-30,26389.0
2015-01-06,28067.0
2015-01-13,33263.0
2015-01-20,28558.0
2015-01-27,22002.0
2015-02-03,18546.0
2015-02-10,18978.0
2015-02-17,17154.0
2015-02-24,9605.0
2015-03-03,495.0
2015-03-10,-2075.0
2015-03-17,-3376.0
2015-03-24,-4582.0
2015-03-31,-5491.0
2015-04-07,-171.0
2015-04-14,-5587.0
2015-04-21,-280.0
2015-04-28,-995.0
2015-05-05,-3242.0
2015-05-12,-5256.0
2015-05-19,2032.0
2015-05-26,-12741.0
2015-06-02,-9870.0
2015-06-09,1352.0
2015-06-16,-3161.0
2015-06-23,-7561.0
2015-06-30,-5492.0
2015-07-07,-17424.0
2015-07-14,-14263.0
2015-07-21,-14298.0
2015-07-28,-19791.0
2015-08-04,-15179.0
2015-08-11,-794.0
2015-08-18,9412.0
2015-08-25,-11418.0
2015-09-01,-16274.0
2015-09-08,-20498.0
2015-09-15,-23427.0
2015-09-22,-24643.0
2015-09-29,-20373.0
2015-10-06,-12566.0
2015-10-13,-1530.0
2015-10-20,-1386.0
2015-10-27,-10395.0
2015-11-03,-14832.0
2015-11-10,-19878.0
2015-11-17,-26752.0
2015-11-24,-17679.0
2015-12-01,-17346.0
2015-12-08,-6203.0
2015-12-15,-7346.0
2015-12-22,-13269.0
2015-12-29,-12290.0
2016-01-05,-5076.0
2016-01-12,-18749.0
2016-01-19,-22661.0
2016-01-26,-20511.0
2016-02-02,-9333.0
2016-02-09,-5773.0
2016-02-16,-11090.0
2016-02-23,-7490.0
2016-03-01,-17988.0
2016-03-08,-4560.0
2016-03-15,14865.0
2016-03-22,28693.0
2016-03-29,28276.0
2016-04-05,17973.0
2016-04-12,11462.0
2016-04-19,14665.0
2016-04-26,10998.0
2016-05-03,-2553.0
2016-05-10,6790.0
2016-05-17,22474.0
2016-05-24,10300.0
2016-05-31,86.0
2016-06-07,9418.0
2016-06-14,26258.0
2016-06-21,34251.0
2016-06-28,36184.0
2016-07-05,40026.0
2016-07-12,42526.0
2016-07-19,43574.0
2016-07-26,42280.0
2016-08-02,39938.0
2016-08-09,36600.0
2016-08-16,31398.0
2016-08-23,37608.0
2016-08-30,37689.0
2016-09-06,48645.0
2016-09-13,48036.0
2016-09-20,49827.0
2016-09-27,47331.0
2016-10-04,41707.0
2016-10-11,41006.0
2016-10-18,48892.0
2016-10-25,60895.0
2016-11-01,65548.0
2016-11-08,67942.0
