report_date,net
2025-07-15,-44533.0
2025-07-22,-50595.0
2025-07-29,-67125.0
2025-08-05,-86472.0
2025-08-12,-83136.0
2025-08-19,-92786.0
2025-08-26,-93126.0
2025-09-02,-106939.0
2025-09-09,-107793.0
2025-09-16,-101689.0
2025-09-23,-101193.0
2025-09-30,-104612.0
2025-10-07,-120434.0
2025-10-14,-97390.0
2025-10-21,-71273.0
2025-10-28,-71589.0
2025-11-04,-85632.0
2025-11-10,-77022.0
2025-11-18,-80007.0
2025-11-25,-54674.0
2025-12-02,-63828.0
2025-12-09,-75511.0
2025-12-16,-74492.0
2025-12-23,-81235.0
2025-12-30,-90404.0
2026-01-06,-88248.0
2026-01-13,-92363.0
2026-01-20,-89223.0
2026-01-27,-74986.0
2026-02-03,-80635.0
2026-02-10,-65088.0
2026-02-17,-71817.0
2026-02-24,-54863.0
2026-03-03,-55743.0
2026-03-10,-42835.0
2026-03-17,-46401.0
2026-03-24,-24975.0
2026-03-31,-31158.0
