report_date,net
2011-10-18,15499.0
2011-10-25,16291.0
2011-11-01,17779.0
2011-11-08,18713.0
2011-11-15,20229.0
2011-11-22,16935.0
2011-11-29,16526.0
2011-12-06,17025.0
2011-12-13,17802.0
2011-12-20,11612.0
2011-12-27,11028.0
2012-01-03,13561.0
2012-01-10,14538.0
2012-01-17,16665.0
2012-01-24,18878.0
2012-01-31,21528.0
2012-02-07,26650.0
2012-02-14,28280.0
2012-02-21,29751.0
2012-02-28,35562.0
2012-03-06,27816.0
2012-03-13,26538.0
2012-03-20,25209.0
2012-03-27,21916.0
2012-04-03,23353.0
2012-04-10,21359.0
2012-04-17,21309.0
2012-04-24,18546.0
2012-05-01,17692.0
2012-05-08,14495.0
2012-05-15,12687.0
2012-05-22,12337.0
2012-05-29,11920.0
2012-06-05,13266.0
2012-06-12,13100.0
2012-06-19,12982.0
2012-06-26,7900.0
2012-07-03,11720.0
2012-07-10,10372.0
2012-07-17,8839.0
2012-07-24,8563.0
2012-07-31,14233.0
2012-08-07,14365.0
2012-08-14,15703.0
2012-08-21,22209.0
2012-08-28,30863.0
2012-09-04,35293.0
2012-09-11,36344.0
2012-09-18,38215.0
2012-09-25,38200.0
2012-10-02,42948.0
2012-10-09,44355.0
2012-10-16,43901.0
2012-10-23,40523.0
2012-10-30,38571.0
2012-11-06,36347.0
2012-11-13,37072.0
2012-11-20,41302.0
2012-11-27,45662.0
2012-12-04,44612.0
2012-12-11,43314.0
2012-12-18,38736.0
2012-12-24,32159.0
2012-12-31,31380.0
2013-01-08,30356.0
2013-01-15,31082.0
2013-01-22,33950.0
2013-01-29,36921.0
2013-02-05,37365.0
2013-02-12,33232.0
2013-02-19,26230.0
2013-02-26,21196.0
2013-03-05,17026.0
2013-03-12,16556.0
2013-03-19,13025.0
2013-03-26,9870.0
2013-04-02,6588.0
2013-04-09,7065.0
2013-04-16,16165.0
2013-04-23,12593.0
2013-04-30,11607.0
2013-05-07,12522.0
2013-05-14,8693.0
2013-05-21,6794.0
2013-05-28,2949.0
2013-06-04,4132.0
2013-06-11,3046.0
2013-06-18,4074.0
2013-06-25,1645.0
2013-07-02,5670.0
2013-07-09,5807.0
2013-07-16,7105.0
2013-07-23,6568.0
2013-07-30,5697.0
2013-08-06,7456.0
2013-08-13,15837.0
2013-08-20,22823.0
2013-08-27,21718.0
2013-09-03,24830.0
